,content,style,softmax,AE_L1,iters,w_c,rejected
848,cbis_ddsm_605.jpg,cbis_ddsm_2391.jpg,0.583,0.46822637,250,25,True
849,cbis_ddsm_605.jpg,cbis_ddsm_2391.jpg,0.558,0.4839194,250,50,True
850,breast_scan_china_1326.jpeg,cbis_ddsm_1847.jpg,0.657,0.48163036,250,1,True
851,breast_scan_china_1326.jpeg,cbis_ddsm_1847.jpg,0.662,0.47922468,350,1,True
852,breast_scan_china_1326.jpeg,cbis_ddsm_1847.jpg,0.626,0.4577221,250,5,True
853,breast_scan_china_1326.jpeg,cbis_ddsm_1847.jpg,0.23,0.39529386,250,10,True
854,breast_scan_china_1326.jpeg,cbis_ddsm_1847.jpg,0.528,0.4522891,250,25,True
855,breast_scan_china_1326.jpeg,cbis_ddsm_1847.jpg,0.548,0.4669655,250,50,True
856,cbis_ddsm_1486.jpg,cbis_ddsm_2556.jpg,0.401,0.4566196,250,1,True
857,cbis_ddsm_1486.jpg,cbis_ddsm_2556.jpg,0.528,0.42455482,350,1,True
858,cbis_ddsm_1486.jpg,cbis_ddsm_2556.jpg,0.727,0.48577893,250,5,False
859,cbis_ddsm_1380.jpg,breast_scan_china_695.jpeg,0.438,0.46862936,250,1,True
860,cbis_ddsm_1380.jpg,breast_scan_china_695.jpeg,0.438,0.55118227,350,1,True
861,cbis_ddsm_1380.jpg,breast_scan_china_695.jpeg,0.581,0.43391323,250,5,True
862,cbis_ddsm_1380.jpg,breast_scan_china_695.jpeg,0.598,0.49787536,250,10,True
863,cbis_ddsm_1380.jpg,breast_scan_china_695.jpeg,0.308,0.45658538,250,25,True
864,cbis_ddsm_1380.jpg,breast_scan_china_695.jpeg,0.308,0.5033108,250,50,True
865,cbis_ddsm_1486.jpg,breast_scan_china_3476.jpeg,0.612,0.4950795,250,1,True
866,cbis_ddsm_1486.jpg,breast_scan_china_3476.jpeg,0.107,0.41083285,350,1,True
867,cbis_ddsm_1486.jpg,breast_scan_china_3476.jpeg,0.238,0.4935743,250,5,True
868,cbis_ddsm_1486.jpg,breast_scan_china_3476.jpeg,0.556,0.46793777,250,10,True
869,cbis_ddsm_1486.jpg,breast_scan_china_3476.jpeg,0.584,0.46987197,250,25,True
870,cbis_ddsm_1486.jpg,breast_scan_china_3476.jpeg,0.597,0.4617456,250,50,True
871,breast_scan_china_896.jpeg,cbis_ddsm_2252.jpg,0.508,0.42837805,250,1,True
872,breast_scan_china_896.jpeg,cbis_ddsm_2252.jpg,0.483,0.42726025,350,1,True
873,breast_scan_china_896.jpeg,cbis_ddsm_2252.jpg,0.431,0.4259618,250,5,True
874,breast_scan_china_896.jpeg,cbis_ddsm_2252.jpg,0.431,0.4226412,250,10,True
875,breast_scan_china_896.jpeg,cbis_ddsm_2252.jpg,0.437,0.4213055,250,25,True
876,breast_scan_china_896.jpeg,cbis_ddsm_2252.jpg,0.418,0.4253308,250,50,True
877,cbis_ddsm_3.jpg,breast_scan_china_1959.jpeg,0.418,0.6069369,250,1,True
878,cbis_ddsm_3.jpg,breast_scan_china_1959.jpeg,0.418,0.57846373,350,1,True
879,cbis_ddsm_3.jpg,breast_scan_china_1959.jpeg,0.418,0.5029119,250,5,True
880,cbis_ddsm_3.jpg,breast_scan_china_1959.jpeg,0.418,0.51004714,250,10,True
881,cbis_ddsm_3.jpg,breast_scan_china_1959.jpeg,0.418,0.5011065,250,25,True
882,cbis_ddsm_3.jpg,breast_scan_china_1959.jpeg,0.591,0.4836242,250,50,True
883,cbis_ddsm_1544.jpg,breast_scan_china_715.jpeg,0.616,0.4763427,250,1,True
884,cbis_ddsm_1544.jpg,breast_scan_china_715.jpeg,0.637,0.45385337,350,1,True
885,cbis_ddsm_1544.jpg,breast_scan_china_715.jpeg,0.61,0.47262055,250,5,True
886,cbis_ddsm_1544.jpg,breast_scan_china_715.jpeg,0.633,0.45503327,250,10,True
887,cbis_ddsm_1544.jpg,breast_scan_china_715.jpeg,0.839,0.4526708,250,25,False
888,breast_scan_china_377.jpeg,breast_scan_china_3662.jpeg,0.599,0.4332319,250,1,True
889,breast_scan_china_377.jpeg,breast_scan_china_3662.jpeg,0.599,0.62613064,350,1,True
890,breast_scan_china_377.jpeg,breast_scan_china_3662.jpeg,0.315,0.48383528,250,5,True
891,breast_scan_china_377.jpeg,breast_scan_china_3662.jpeg,0.367,0.3946916,250,10,True
892,breast_scan_china_377.jpeg,breast_scan_china_3662.jpeg,0.367,0.5019421,250,25,True
893,breast_scan_china_377.jpeg,breast_scan_china_3662.jpeg,0.367,0.5400642,250,50,True
894,breast_scan_china_1474.jpeg,breast_scan_china_525.jpeg,0.367,0.50493926,250,1,True
895,breast_scan_china_1474.jpeg,breast_scan_china_525.jpeg,0.367,0.5007721,350,1,True
896,breast_scan_china_1474.jpeg,breast_scan_china_525.jpeg,0.505,0.48915628,250,5,True
897,breast_scan_china_1474.jpeg,breast_scan_china_525.jpeg,0.475,0.4553888,250,10,True
898,breast_scan_china_1474.jpeg,breast_scan_china_525.jpeg,0.471,0.47495502,250,25,True
899,breast_scan_china_1474.jpeg,breast_scan_china_525.jpeg,0.573,0.48148528,250,50,True
900,breast_scan_china_1454.jpeg,cbis_ddsm_1139.jpg,0.704,0.46430087,250,1,False
901,cbis_ddsm_1263.jpg,cbis_ddsm_1332.jpg,0.546,0.4807824,250,1,True
902,cbis_ddsm_1263.jpg,cbis_ddsm_1332.jpg,0.546,0.52580917,350,1,True
903,cbis_ddsm_1263.jpg,cbis_ddsm_1332.jpg,0.534,0.48551434,250,5,True
904,cbis_ddsm_1263.jpg,cbis_ddsm_1332.jpg,0.527,0.4537574,250,10,True
905,cbis_ddsm_1263.jpg,cbis_ddsm_1332.jpg,0.468,0.47060156,250,25,True
906,cbis_ddsm_1263.jpg,cbis_ddsm_1332.jpg,0.562,0.48492032,250,50,True
907,cbis_ddsm_1111.jpg,breast_scan_china_3573.jpeg,0.395,0.44840407,250,1,True
908,cbis_ddsm_1111.jpg,breast_scan_china_3573.jpeg,0.404,0.44955575,350,1,True
909,cbis_ddsm_1111.jpg,breast_scan_china_3573.jpeg,0.442,0.4453452,250,5,True
910,cbis_ddsm_1111.jpg,breast_scan_china_3573.jpeg,0.475,0.44652832,250,10,True
911,cbis_ddsm_1111.jpg,breast_scan_china_3573.jpeg,0.507,0.4505121,250,25,True
912,cbis_ddsm_1111.jpg,breast_scan_china_3573.jpeg,0.521,0.4516137,250,50,True
913,breast_scan_china_412.jpeg,breast_scan_china_2171.jpeg,0.457,0.45126832,250,1,True
914,breast_scan_china_412.jpeg,breast_scan_china_2171.jpeg,0.378,0.42219085,350,1,True
915,breast_scan_china_412.jpeg,breast_scan_china_2171.jpeg,0.498,0.4632878,250,5,True
916,breast_scan_china_412.jpeg,breast_scan_china_2171.jpeg,0.513,0.47119033,250,10,True
917,breast_scan_china_412.jpeg,breast_scan_china_2171.jpeg,0.534,0.47606874,250,25,True
918,breast_scan_china_412.jpeg,breast_scan_china_2171.jpeg,0.544,0.47758058,250,50,True
919,cbis_ddsm_2069.jpg,cbis_ddsm_2325.jpg,0.585,0.4622861,250,1,True
920,cbis_ddsm_2069.jpg,cbis_ddsm_2325.jpg,0.63,0.38338813,350,1,True
921,cbis_ddsm_2069.jpg,cbis_ddsm_2325.jpg,0.534,0.45234603,250,5,True
922,cbis_ddsm_2069.jpg,cbis_ddsm_2325.jpg,0.534,0.44936487,250,10,True
923,cbis_ddsm_2069.jpg,cbis_ddsm_2325.jpg,0.551,0.445437,250,25,True
924,cbis_ddsm_2069.jpg,cbis_ddsm_2325.jpg,0.57,0.4416795,250,50,True
925,cbis_ddsm_151.jpg,breast_scan_china_3223.jpeg,0.384,0.4411262,250,1,True
926,cbis_ddsm_151.jpg,breast_scan_china_3223.jpeg,0.384,0.59816563,350,1,True
927,cbis_ddsm_151.jpg,breast_scan_china_3223.jpeg,0.696,0.42953023,250,5,True
928,cbis_ddsm_151.jpg,breast_scan_china_3223.jpeg,0.655,0.47103646,250,10,True
929,cbis_ddsm_151.jpg,breast_scan_china_3223.jpeg,0.533,0.45970565,250,25,True
930,cbis_ddsm_151.jpg,breast_scan_china_3223.jpeg,0.533,0.47679698,250,50,True
931,cbis_ddsm_1223.jpg,cbis_ddsm_1896.jpg,0.677,0.44570127,250,1,True
932,cbis_ddsm_1223.jpg,cbis_ddsm_1896.jpg,0.579,0.47793403,350,1,True
933,cbis_ddsm_1223.jpg,cbis_ddsm_1896.jpg,0.579,0.5395902,250,5,True
934,cbis_ddsm_1223.jpg,cbis_ddsm_1896.jpg,0.789,0.47277665,250,10,False
935,cbis_ddsm_1031.jpg,cbis_ddsm_1498.jpg,0.698,0.46892026,250,1,True
936,cbis_ddsm_1031.jpg,cbis_ddsm_1498.jpg,0.678,0.47463349,350,1,True
937,cbis_ddsm_1031.jpg,cbis_ddsm_1498.jpg,0.692,0.47661304,250,5,True
938,cbis_ddsm_1031.jpg,cbis_ddsm_1498.jpg,0.692,0.60294914,250,10,True
939,cbis_ddsm_1031.jpg,cbis_ddsm_1498.jpg,0.639,0.4811137,250,25,True
940,cbis_ddsm_1031.jpg,cbis_ddsm_1498.jpg,0.692,0.48851106,250,50,True
941,cbis_ddsm_730.jpg,breast_scan_china_2695.jpeg,0.692,0.5341762,250,1,True
942,cbis_ddsm_730.jpg,breast_scan_china_2695.jpeg,0.373,0.4300101,350,1,True
943,cbis_ddsm_730.jpg,breast_scan_china_2695.jpeg,0.373,0.5157791,250,5,True
944,cbis_ddsm_730.jpg,breast_scan_china_2695.jpeg,0.373,0.50117004,250,10,True
945,cbis_ddsm_730.jpg,breast_scan_china_2695.jpeg,0.373,0.50687313,250,25,True
946,cbis_ddsm_730.jpg,breast_scan_china_2695.jpeg,0.373,0.5027259,250,50,True
947,cbis_ddsm_2987.jpg,breast_scan_china_3681.jpeg,0.605,0.46907157,250,1,True
948,cbis_ddsm_2987.jpg,breast_scan_china_3681.jpeg,0.592,0.46435386,350,1,True
949,cbis_ddsm_2987.jpg,breast_scan_china_3681.jpeg,0.591,0.4672695,250,5,True
950,cbis_ddsm_2987.jpg,breast_scan_china_3681.jpeg,0.605,0.46387786,250,10,True
951,cbis_ddsm_2987.jpg,breast_scan_china_3681.jpeg,0.61,0.45665768,250,25,True
952,cbis_ddsm_2987.jpg,breast_scan_china_3681.jpeg,0.618,0.44929788,250,50,True
953,cbis_ddsm_1009.jpg,breast_scan_china_498.jpeg,0.716,0.41510993,250,1,False
954,cbis_ddsm_698.jpg,breast_scan_china_3705.jpeg,0.488,0.4725585,250,1,True
955,cbis_ddsm_698.jpg,breast_scan_china_3705.jpeg,0.469,0.47555187,350,1,True
956,cbis_ddsm_698.jpg,breast_scan_china_3705.jpeg,0.59,0.48861644,250,5,True
957,cbis_ddsm_698.jpg,breast_scan_china_3705.jpeg,0.463,0.4691127,250,10,True
958,cbis_ddsm_698.jpg,breast_scan_china_3705.jpeg,0.477,0.4669541,250,25,True
959,cbis_ddsm_698.jpg,breast_scan_china_3705.jpeg,0.53,0.4678793,250,50,True
960,cbis_ddsm_42.jpg,breast_scan_china_3268.jpeg,0.406,0.4700938,250,1,True
961,cbis_ddsm_42.jpg,breast_scan_china_3268.jpeg,0.406,0.5120645,350,1,True
962,cbis_ddsm_42.jpg,breast_scan_china_3268.jpeg,0.703,0.47265446,250,5,False
963,breast_scan_china_1175.jpeg,breast_scan_china_1714.jpeg,0.491,0.44783136,250,1,True
964,breast_scan_china_1175.jpeg,breast_scan_china_1714.jpeg,0.494,0.4257545,350,1,True
965,breast_scan_china_1175.jpeg,breast_scan_china_1714.jpeg,0.494,0.53937566,250,5,True
966,breast_scan_china_1175.jpeg,breast_scan_china_1714.jpeg,0.494,0.56911886,250,10,True
967,breast_scan_china_1175.jpeg,breast_scan_china_1714.jpeg,0.494,0.53309304,250,25,True
968,breast_scan_china_1175.jpeg,breast_scan_china_1714.jpeg,0.501,0.42224962,250,50,True
969,cbis_ddsm_905.jpg,breast_scan_china_3406.jpeg,0.466,0.43539575,250,1,True
970,cbis_ddsm_905.jpg,breast_scan_china_3406.jpeg,0.466,0.56808853,350,1,True
971,cbis_ddsm_905.jpg,breast_scan_china_3406.jpeg,0.821,0.43786013,250,5,False
972,breast_scan_china_1171.jpeg,breast_scan_china_1771.jpeg,0.478,0.4930118,250,1,True
973,breast_scan_china_1171.jpeg,breast_scan_china_1771.jpeg,0.481,0.48921528,350,1,True
974,breast_scan_china_1171.jpeg,breast_scan_china_1771.jpeg,0.479,0.49138522,250,5,True
975,breast_scan_china_1171.jpeg,breast_scan_china_1771.jpeg,0.474,0.48893395,250,10,True
976,breast_scan_china_1171.jpeg,breast_scan_china_1771.jpeg,0.466,0.491937,250,25,True
977,breast_scan_china_1171.jpeg,breast_scan_china_1771.jpeg,0.462,0.49289334,250,50,True
978,cbis_ddsm_698.jpg,breast_scan_china_556.jpeg,0.576,0.47148627,250,1,True
979,cbis_ddsm_698.jpg,breast_scan_china_556.jpeg,0.393,0.43427828,350,1,True
980,cbis_ddsm_698.jpg,breast_scan_china_556.jpeg,0.657,0.37692773,250,5,True
981,cbis_ddsm_698.jpg,breast_scan_china_556.jpeg,0.508,0.47015956,250,10,True
982,cbis_ddsm_698.jpg,breast_scan_china_556.jpeg,0.498,0.47083873,250,25,True
983,cbis_ddsm_698.jpg,breast_scan_china_556.jpeg,0.485,0.4759608,250,50,True
984,breast_scan_china_1099.jpeg,cbis_ddsm_207.jpg,0.564,0.43113244,250,1,True
985,breast_scan_china_1099.jpeg,cbis_ddsm_207.jpg,0.566,0.43116054,350,1,True
986,breast_scan_china_1099.jpeg,cbis_ddsm_207.jpg,0.552,0.420966,250,5,True
987,breast_scan_china_1099.jpeg,cbis_ddsm_207.jpg,0.473,0.4207546,250,10,True
988,breast_scan_china_1099.jpeg,cbis_ddsm_207.jpg,0.472,0.42631826,250,25,True
989,breast_scan_china_1099.jpeg,cbis_ddsm_207.jpg,0.472,0.42313987,250,50,True
990,cbis_ddsm_3.jpg,cbis_ddsm_1550.jpg,0.472,0.51360494,250,1,True
991,cbis_ddsm_3.jpg,cbis_ddsm_1550.jpg,0.472,0.578951,350,1,True
992,cbis_ddsm_3.jpg,cbis_ddsm_1550.jpg,0.472,0.5082766,250,5,True
993,cbis_ddsm_3.jpg,cbis_ddsm_1550.jpg,0.613,0.4382644,250,10,True
994,cbis_ddsm_3.jpg,cbis_ddsm_1550.jpg,0.606,0.49302495,250,25,True
995,cbis_ddsm_3.jpg,cbis_ddsm_1550.jpg,0.619,0.49002177,250,50,True
996,cbis_ddsm_3149.jpg,breast_scan_china_2302.jpeg,0.8,0.46268797,250,1,False
997,cbis_ddsm_605.jpg,cbis_ddsm_1847.jpg,0.679,0.49148482,250,1,True
998,cbis_ddsm_605.jpg,cbis_ddsm_1847.jpg,0.755,0.4781383,350,1,False
999,cbis_ddsm_453.jpg,breast_scan_china_1671.jpeg,0.561,0.41968778,250,1,True
1000,cbis_ddsm_453.jpg,breast_scan_china_1671.jpeg,0.564,0.4160219,350,1,True
1001,cbis_ddsm_453.jpg,breast_scan_china_1671.jpeg,0.48,0.42912915,250,5,True
1002,cbis_ddsm_453.jpg,breast_scan_china_1671.jpeg,0.416,0.42306155,250,10,True
1003,cbis_ddsm_453.jpg,breast_scan_china_1671.jpeg,0.458,0.41464156,250,25,True
1004,cbis_ddsm_453.jpg,breast_scan_china_1671.jpeg,0.429,0.43031746,250,50,True
1005,breast_scan_china_960.jpeg,breast_scan_china_3206.jpeg,0.447,0.43403232,250,1,True
1006,breast_scan_china_960.jpeg,breast_scan_china_3206.jpeg,0.447,0.53739756,350,1,True
1007,breast_scan_china_960.jpeg,breast_scan_china_3206.jpeg,0.446,0.4314129,250,5,True
1008,breast_scan_china_960.jpeg,breast_scan_china_3206.jpeg,0.45,0.42897332,250,10,True
1009,breast_scan_china_960.jpeg,breast_scan_china_3206.jpeg,0.451,0.4272129,250,25,True
1010,breast_scan_china_960.jpeg,breast_scan_china_3206.jpeg,0.449,0.4255663,250,50,True
1011,cbis_ddsm_698.jpg,breast_scan_china_3223.jpeg,0.449,0.4568413,250,1,True
1012,cbis_ddsm_698.jpg,breast_scan_china_3223.jpeg,0.456,0.469625,350,1,True
1013,cbis_ddsm_698.jpg,breast_scan_china_3223.jpeg,0.456,0.50244164,250,5,True
1014,cbis_ddsm_698.jpg,breast_scan_china_3223.jpeg,0.535,0.468459,250,10,True
1015,cbis_ddsm_698.jpg,breast_scan_china_3223.jpeg,0.551,0.46920097,250,25,True
1016,cbis_ddsm_698.jpg,breast_scan_china_3223.jpeg,0.542,0.4717564,250,50,True
1017,breast_scan_china_1734.jpeg,breast_scan_china_2696.jpeg,0.542,0.5423226,250,1,True
1018,breast_scan_china_1734.jpeg,breast_scan_china_2696.jpeg,0.476,0.42258212,350,1,True
1019,breast_scan_china_1734.jpeg,breast_scan_china_2696.jpeg,0.476,0.61346364,250,5,True
1020,breast_scan_china_1734.jpeg,breast_scan_china_2696.jpeg,0.476,0.5277761,250,10,True
1021,breast_scan_china_1734.jpeg,breast_scan_china_2696.jpeg,0.476,0.5249874,250,25,True
1022,breast_scan_china_1734.jpeg,breast_scan_china_2696.jpeg,0.476,0.52184165,250,50,True
1023,breast_scan_china_1183.jpeg,cbis_ddsm_3170.jpg,0.571,0.43013406,250,1,True
1024,breast_scan_china_1183.jpeg,cbis_ddsm_3170.jpg,0.611,0.43695953,350,1,True
1025,breast_scan_china_1183.jpeg,cbis_ddsm_3170.jpg,0.57,0.43598258,250,5,True
1026,breast_scan_china_1183.jpeg,cbis_ddsm_3170.jpg,0.54,0.4389305,250,10,True
1027,breast_scan_china_1183.jpeg,cbis_ddsm_3170.jpg,0.501,0.43897668,250,25,True
1028,breast_scan_china_1183.jpeg,cbis_ddsm_3170.jpg,0.513,0.43726426,250,50,True
1029,cbis_ddsm_2938.jpg,breast_scan_china_3401.jpeg,0.67,0.4850893,250,1,True
1030,cbis_ddsm_2938.jpg,breast_scan_china_3401.jpeg,0.67,0.5787817,350,1,True
1031,cbis_ddsm_2938.jpg,breast_scan_china_3401.jpeg,0.67,0.5289263,250,5,True
1032,cbis_ddsm_2938.jpg,breast_scan_china_3401.jpeg,0.67,0.52648216,250,10,True
1033,cbis_ddsm_2938.jpg,breast_scan_china_3401.jpeg,0.67,0.50740206,250,25,True
1034,cbis_ddsm_2938.jpg,breast_scan_china_3401.jpeg,0.67,0.50673777,250,50,True
1035,breast_scan_china_398.jpeg,cbis_ddsm_2330.jpg,0.515,0.4098135,250,1,True
1036,breast_scan_china_398.jpeg,cbis_ddsm_2330.jpg,0.508,0.4209481,350,1,True
1037,breast_scan_china_398.jpeg,cbis_ddsm_2330.jpg,0.508,0.59823364,250,5,True
1038,breast_scan_china_398.jpeg,cbis_ddsm_2330.jpg,0.537,0.41701812,250,10,True
1039,breast_scan_china_398.jpeg,cbis_ddsm_2330.jpg,0.525,0.3962052,250,25,True
1040,breast_scan_china_398.jpeg,cbis_ddsm_2330.jpg,0.507,0.3984687,250,50,True
1041,breast_scan_china_838.jpeg,breast_scan_china_2799.jpeg,0.555,0.47533193,250,1,True
1042,breast_scan_china_838.jpeg,breast_scan_china_2799.jpeg,0.455,0.47953695,350,1,True
1043,breast_scan_china_838.jpeg,breast_scan_china_2799.jpeg,0.331,0.46272764,250,5,True
1044,breast_scan_china_838.jpeg,breast_scan_china_2799.jpeg,0.331,0.5041831,250,10,True
1045,breast_scan_china_838.jpeg,breast_scan_china_2799.jpeg,0.331,0.5057165,250,25,True
1046,breast_scan_china_838.jpeg,breast_scan_china_2799.jpeg,0.319,0.47383666,250,50,True
1047,cbis_ddsm_513.jpg,breast_scan_china_734.jpeg,0.471,0.46160522,250,1,True
1048,cbis_ddsm_513.jpg,breast_scan_china_734.jpeg,0.471,0.5316824,350,1,True
1049,cbis_ddsm_513.jpg,breast_scan_china_734.jpeg,0.471,0.52638686,250,5,True
1050,cbis_ddsm_513.jpg,breast_scan_china_734.jpeg,0.471,0.5807492,250,10,True
1051,cbis_ddsm_513.jpg,breast_scan_china_734.jpeg,0.499,0.4503329,250,25,True
1052,cbis_ddsm_513.jpg,breast_scan_china_734.jpeg,0.517,0.4572458,250,50,True
1053,cbis_ddsm_789.jpg,breast_scan_china_2429.jpeg,0.517,0.5467532,250,1,True
1054,cbis_ddsm_789.jpg,breast_scan_china_2429.jpeg,0.517,0.5615369,350,1,True
1055,cbis_ddsm_789.jpg,breast_scan_china_2429.jpeg,0.517,0.5021917,250,5,True
1056,cbis_ddsm_789.jpg,breast_scan_china_2429.jpeg,0.62,0.49696013,250,10,True
1057,cbis_ddsm_789.jpg,breast_scan_china_2429.jpeg,0.61,0.48494136,250,25,True
1058,cbis_ddsm_789.jpg,breast_scan_china_2429.jpeg,0.611,0.47456118,250,50,True
1059,cbis_ddsm_1385.jpg,cbis_ddsm_3170.jpg,0.611,0.54456276,250,1,True
1060,cbis_ddsm_1385.jpg,cbis_ddsm_3170.jpg,0.695,0.47794786,350,1,True
1061,cbis_ddsm_1385.jpg,cbis_ddsm_3170.jpg,0.695,0.5158462,250,5,True
1062,cbis_ddsm_1385.jpg,cbis_ddsm_3170.jpg,0.907,0.40837747,250,10,False
1063,cbis_ddsm_2255.jpg,breast_scan_china_2834.jpeg,0.354,0.4748493,250,1,True
1064,cbis_ddsm_2255.jpg,breast_scan_china_2834.jpeg,0.666,0.46665865,350,1,True
1065,cbis_ddsm_2255.jpg,breast_scan_china_2834.jpeg,0.48,0.44436473,250,5,True
1066,cbis_ddsm_2255.jpg,breast_scan_china_2834.jpeg,0.467,0.4811628,250,10,True
1067,cbis_ddsm_2255.jpg,breast_scan_china_2834.jpeg,0.457,0.48443112,250,25,True
1068,cbis_ddsm_2255.jpg,breast_scan_china_2834.jpeg,0.542,0.49747497,250,50,True
1069,cbis_ddsm_3198.jpg,breast_scan_china_1830.jpeg,0.304,0.4876609,250,1,True
1070,cbis_ddsm_3198.jpg,breast_scan_china_1830.jpeg,0.303,0.48776168,350,1,True
1071,cbis_ddsm_3198.jpg,breast_scan_china_1830.jpeg,0.685,0.46206126,250,5,True
1072,cbis_ddsm_3198.jpg,breast_scan_china_1830.jpeg,0.697,0.43880337,250,10,True
1073,cbis_ddsm_3198.jpg,breast_scan_china_1830.jpeg,0.499,0.46593872,250,25,True
1074,cbis_ddsm_3198.jpg,breast_scan_china_1830.jpeg,0.499,0.5102511,250,50,True
1075,breast_scan_china_30.jpeg,cbis_ddsm_2252.jpg,0.564,0.4658154,250,1,True
1076,breast_scan_china_30.jpeg,cbis_ddsm_2252.jpg,0.582,0.45780236,350,1,True
1077,breast_scan_china_30.jpeg,cbis_ddsm_2252.jpg,0.488,0.4514591,250,5,True
1078,breast_scan_china_30.jpeg,cbis_ddsm_2252.jpg,0.466,0.45402756,250,10,True
1079,breast_scan_china_30.jpeg,cbis_ddsm_2252.jpg,0.447,0.4588265,250,25,True
1080,breast_scan_china_30.jpeg,cbis_ddsm_2252.jpg,0.445,0.4501548,250,50,True
1081,breast_scan_china_364.jpeg,breast_scan_china_2573.jpeg,0.52,0.4532906,250,1,True
1082,breast_scan_china_364.jpeg,breast_scan_china_2573.jpeg,0.51,0.45194268,350,1,True
1083,breast_scan_china_364.jpeg,breast_scan_china_2573.jpeg,0.495,0.45086694,250,5,True
1084,breast_scan_china_364.jpeg,breast_scan_china_2573.jpeg,0.503,0.454209,250,10,True
1085,breast_scan_china_364.jpeg,breast_scan_china_2573.jpeg,0.507,0.45467788,250,25,True
1086,breast_scan_china_364.jpeg,breast_scan_china_2573.jpeg,0.506,0.45563358,250,50,True
1087,cbis_ddsm_1993.jpg,cbis_ddsm_60.jpg,0.663,0.47552162,250,1,True
1088,cbis_ddsm_1993.jpg,cbis_ddsm_60.jpg,0.667,0.47252214,350,1,True
1089,cbis_ddsm_1993.jpg,cbis_ddsm_60.jpg,0.597,0.4973384,250,5,True
1090,cbis_ddsm_1993.jpg,cbis_ddsm_60.jpg,0.645,0.48125178,250,10,True
1091,cbis_ddsm_1993.jpg,cbis_ddsm_60.jpg,0.671,0.47181568,250,25,True
1092,cbis_ddsm_1993.jpg,cbis_ddsm_60.jpg,0.64,0.44704303,250,50,True
1093,cbis_ddsm_481.jpg,breast_scan_china_3022.jpeg,0.64,0.50284636,250,1,True
1094,cbis_ddsm_481.jpg,breast_scan_china_3022.jpeg,0.64,0.55508894,350,1,True
1095,cbis_ddsm_481.jpg,breast_scan_china_3022.jpeg,0.483,0.45402464,250,5,True
1096,cbis_ddsm_481.jpg,breast_scan_china_3022.jpeg,0.483,0.5455522,250,10,True
1097,cbis_ddsm_481.jpg,breast_scan_china_3022.jpeg,0.483,0.5805435,250,25,True
1098,cbis_ddsm_481.jpg,breast_scan_china_3022.jpeg,0.483,0.5566816,250,50,True
1099,breast_scan_china_926.jpeg,cbis_ddsm_616.jpg,0.742,0.44744492,250,1,False
1100,cbis_ddsm_1590.jpg,cbis_ddsm_1332.jpg,0.769,0.3834346,250,1,False
1101,breast_scan_china_1436.jpeg,cbis_ddsm_2890.jpg,0.555,0.4466436,250,1,True
1102,breast_scan_china_1436.jpeg,cbis_ddsm_2890.jpg,0.575,0.45473635,350,1,True
1103,breast_scan_china_1436.jpeg,cbis_ddsm_2890.jpg,0.618,0.4220134,250,5,True
1104,breast_scan_china_1436.jpeg,cbis_ddsm_2890.jpg,0.634,0.42878145,250,10,True
1105,breast_scan_china_1436.jpeg,cbis_ddsm_2890.jpg,0.65,0.4476006,250,25,True
1106,breast_scan_china_1436.jpeg,cbis_ddsm_2890.jpg,0.688,0.4552265,250,50,True
1107,breast_scan_china_2400.jpeg,breast_scan_china_499.jpeg,0.452,0.41972357,250,1,True
1108,breast_scan_china_2400.jpeg,breast_scan_china_499.jpeg,0.476,0.44161597,350,1,True
1109,breast_scan_china_2400.jpeg,breast_scan_china_499.jpeg,0.492,0.423475,250,5,True
1110,breast_scan_china_2400.jpeg,breast_scan_china_499.jpeg,0.493,0.42335033,250,10,True
1111,breast_scan_china_2400.jpeg,breast_scan_china_499.jpeg,0.639,0.39835975,250,25,True
1112,breast_scan_china_2400.jpeg,breast_scan_china_499.jpeg,0.433,0.40539595,250,50,True
1113,cbis_ddsm_2678.jpg,breast_scan_china_3401.jpeg,0.615,0.4805887,250,1,True
1114,cbis_ddsm_2678.jpg,breast_scan_china_3401.jpeg,0.569,0.47918662,350,1,True
1115,cbis_ddsm_2678.jpg,breast_scan_china_3401.jpeg,0.606,0.47431275,250,5,True
1116,cbis_ddsm_2678.jpg,breast_scan_china_3401.jpeg,0.608,0.47759634,250,10,True
1117,cbis_ddsm_2678.jpg,breast_scan_china_3401.jpeg,0.617,0.4802604,250,25,True
1118,cbis_ddsm_2678.jpg,breast_scan_china_3401.jpeg,0.624,0.47814474,250,50,True
1119,cbis_ddsm_2628.jpg,breast_scan_china_2972.jpeg,0.624,0.5299148,250,1,True
1120,cbis_ddsm_2628.jpg,breast_scan_china_2972.jpeg,0.624,0.53692204,350,1,True
1121,cbis_ddsm_2628.jpg,breast_scan_china_2972.jpeg,0.624,0.50098014,250,5,True
1122,cbis_ddsm_2628.jpg,breast_scan_china_2972.jpeg,0.729,0.48912945,250,10,False
1123,cbis_ddsm_841.jpg,breast_scan_china_3558.jpeg,0.496,0.47604668,250,1,True
1124,cbis_ddsm_841.jpg,breast_scan_china_3558.jpeg,0.517,0.47557667,350,1,True
1125,cbis_ddsm_841.jpg,breast_scan_china_3558.jpeg,0.477,0.4691516,250,5,True
1126,cbis_ddsm_841.jpg,breast_scan_china_3558.jpeg,0.58,0.4499227,250,10,True
1127,cbis_ddsm_841.jpg,breast_scan_china_3558.jpeg,0.52,0.4554022,250,25,True
